,State,Total_Expenses,Sales,Profit,Market,Trade,Product_Type,Inventory,Type,New_Column
1344,Iowa,11.0,46.0,47.0,Central,0,Espresso,731.0,Decaf,57.0
1345,Iowa,11.0,46.0,47.0,Central,0,Espresso,688.0,Decaf,57.0
1346,Iowa,11.0,46.0,47.0,Central,0,Espresso,473.0,Decaf,57.0
1347,Iowa,130.0,687.0,262.0,Central,97,Herbal Tea,1714.0,Decaf,817.0
1348,Iowa,116.0,589.0,220.0,Central,83,Herbal Tea,1686.0,Decaf,705.0
1349,Iowa,117.0,598.0,224.0,Central,84,Herbal Tea,1662.0,Decaf,715.0
1350,Iowa,108.0,532.0,196.0,Central,75,Herbal Tea,1691.0,Decaf,640.0
1351,Iowa,71.0,376.0,151.0,Central,49,Herbal Tea,817.0,Decaf,447.0
1352,Iowa,58.0,278.0,107.0,Central,36,Herbal Tea,803.0,Decaf,336.0
1353,Iowa,55.0,271.0,141.0,Central,33,Herbal Tea,596.0,Decaf,326.0
1354,Iowa,63.0,342.0,188.0,Central,45,Herbal Tea,764.0,Decaf,405.0
1355,Iowa,87.0,456.0,141.0,Central,63,Tea,1459.0,Regular,543.0
1356,Iowa,96.0,521.0,165.0,Central,72,Tea,1559.0,Regular,617.0
1357,Iowa,83.0,423.0,129.0,Central,59,Tea,1778.0,Regular,506.0
1358,Iowa,91.0,509.0,220.0,Central,66,Tea,1417.0,Regular,600.0
1359,Iowa,91.0,509.0,220.0,Central,66,Tea,1464.0,Regular,600.0
1360,Iowa,147.0,672.0,223.0,Central,114,Tea,1783.0,Regular,819.0
1361,Louisiana,21.0,85.0,30.0,South,9,Coffee,777.0,Regular,106.0
1362,Louisiana,20.0,82.0,29.0,South,9,Coffee,768.0,Regular,102.0
1363,Louisiana,24.0,119.0,47.0,South,13,Coffee,829.0,Regular,143.0
1364,Louisiana,24.0,115.0,44.0,South,13,Coffee,834.0,Regular,139.0
1365,Louisiana,21.0,92.0,45.0,South,9,Coffee,776.0,Regular,113.0
1366,Louisiana,22.0,106.0,55.0,South,12,Coffee,822.0,Regular,128.0
1367,Louisiana,25.0,118.0,45.0,South,13,Coffee,851.0,Decaf,143.0
1368,Louisiana,20.0,85.0,31.0,South,9,Coffee,863.0,Decaf,105.0
1369,Louisiana,25.0,143.0,80.0,South,16,Coffee,842.0,Decaf,168.0
1370,Louisiana,39.0,133.0,45.0,South,15,Espresso,342.0,Regular,172.0
1371,Louisiana,38.0,130.0,44.0,South,14,Espresso,351.0,Regular,168.0
1372,Louisiana,37.0,125.0,41.0,South,14,Espresso,371.0,Regular,162.0
1373,Louisiana,35.0,104.0,30.0,South,12,Espresso,380.0,Regular,139.0
1374,Louisiana,39.0,141.0,49.0,South,16,Espresso,321.0,Regular,180.0
1375,Louisiana,45.0,201.0,109.0,South,20,Espresso,400.0,Regular,246.0
1376,Louisiana,44.0,185.0,96.0,South,20,Espresso,372.0,Regular,229.0
1377,Louisiana,41.0,169.0,86.0,South,18,Espresso,329.0,Regular,210.0
1378,Louisiana,35.0,114.0,46.0,South,12,Espresso,320.0,Regular,149.0
1379,Louisiana,37.0,114.0,31.0,South,14,Espresso,388.0,Decaf,151.0
1380,Louisiana,33.0,90.0,21.0,South,11,Espresso,462.0,Decaf,123.0
1381,Louisiana,37.0,120.0,34.0,South,15,Espresso,454.0,Decaf,157.0
1382,Louisiana,36.0,106.0,27.0,South,13,Espresso,466.0,Decaf,142.0
1383,Louisiana,34.0,109.0,39.0,South,14,Espresso,410.0,Decaf,143.0
1384,Louisiana,33.0,98.0,32.0,South,12,Espresso,443.0,Decaf,131.0
1385,Louisiana,31.0,89.0,29.0,South,11,Espresso,462.0,Decaf,120.0
1386,Louisiana,27.0,111.0,36.0,South,15,Herbal Tea,593.0,Decaf,138.0
1387,Louisiana,46.0,236.0,87.0,South,33,Herbal Tea,564.0,Decaf,282.0
1388,Louisiana,43.0,214.0,77.0,South,31,Herbal Tea,540.0,Decaf,257.0
1389,Louisiana,65.0,193.0,42.0,South,32,Herbal Tea,484.0,Decaf,258.0
1390,Louisiana,58.0,150.0,25.0,South,25,Herbal Tea,599.0,Decaf,208.0
1391,Louisiana,56.0,159.0,39.0,South,27,Herbal Tea,606.0,Decaf,215.0
1392,Louisiana,64.0,189.0,50.0,South,30,Herbal Tea,593.0,Decaf,253.0
1393,Louisiana,86.0,160.0,1.0,South,57,Espresso,187.0,Regular,246.0
1394,Louisiana,73.0,127.0,-4.0,South,48,Espresso,-267.0,Regular,200.0
1395,Louisiana,67.0,112.0,-8.0,South,42,Espresso,-395.0,Regular,179.0
1396,Louisiana,79.0,140.0,-4.0,South,49,Espresso,-1053.0,Regular,219.0
1397,Louisiana,23.0,99.0,36.0,South,11,Coffee,793.0,Regular,122.0
1398,Louisiana,23.0,99.0,36.0,South,11,Coffee,843.0,Regular,122.0
1399,Louisiana,25.0,119.0,46.0,South,13,Coffee,834.0,Regular,144.0
1400,Louisiana,25.0,120.0,46.0,South,13,Coffee,845.0,Regular,145.0
1401,Louisiana,21.0,98.0,50.0,South,11,Coffee,793.0,Regular,119.0
1402,Louisiana,25.0,127.0,68.0,South,13,Coffee,834.0,Regular,152.0
1403,Louisiana,24.0,123.0,65.0,South,13,Coffee,834.0,Regular,147.0
1404,Louisiana,25.0,121.0,47.0,South,13,Coffee,767.0,Decaf,146.0
1405,Louisiana,24.0,121.0,48.0,South,13,Coffee,779.0,Decaf,145.0
1406,Louisiana,25.0,130.0,52.0,South,14,Coffee,803.0,Decaf,155.0
1407,Louisiana,27.0,144.0,58.0,South,16,Coffee,842.0,Decaf,171.0
1408,Louisiana,27.0,144.0,58.0,South,16,Coffee,870.0,Decaf,171.0
1409,Louisiana,21.0,91.0,44.0,South,9,Coffee,777.0,Decaf,112.0
1410,Louisiana,42.0,167.0,63.0,South,19,Espresso,346.0,Regular,209.0
1411,Louisiana,39.0,142.0,67.0,South,15,Espresso,342.0,Regular,181.0
1412,Louisiana,33.0,103.0,41.0,South,12,Espresso,380.0,Regular,136.0
1413,Louisiana,35.0,125.0,57.0,South,14,Espresso,366.0,Regular,160.0
1414,Louisiana,39.0,150.0,73.0,South,16,Espresso,321.0,Regular,189.0
1415,Louisiana,37.0,110.0,28.0,South,14,Espresso,410.0,Decaf,147.0
1416,Louisiana,36.0,99.0,23.0,South,12,Espresso,443.0,Decaf,135.0
1417,Louisiana,37.0,113.0,30.0,South,14,Espresso,449.0,Decaf,150.0
1418,Louisiana,37.0,120.0,45.0,South,14,Espresso,449.0,Decaf,157.0
1419,Louisiana,36.0,113.0,40.0,South,13,Espresso,466.0,Decaf,149.0
1420,Louisiana,28.0,106.0,32.0,South,15,Herbal Tea,587.0,Decaf,134.0
1421,Louisiana,35.0,159.0,55.0,South,22,Herbal Tea,572.0,Decaf,194.0
1422,Louisiana,29.0,125.0,55.0,South,16,Herbal Tea,623.0,Decaf,154.0
1423,Louisiana,28.0,119.0,52.0,South,16,Herbal Tea,617.0,Decaf,147.0
1424,Louisiana,28.0,117.0,50.0,South,15,Herbal Tea,611.0,Decaf,145.0
1425,Louisiana,46.0,251.0,129.0,South,33,Herbal Tea,564.0,Decaf,297.0
1426,Louisiana,65.0,189.0,39.0,South,32,Herbal Tea,476.0,Decaf,254.0
1427,Louisiana,61.0,169.0,32.0,South,28,Herbal Tea,580.0,Decaf,230.0
1428,Louisiana,62.0,169.0,31.0,South,28,Herbal Tea,613.0,Decaf,231.0
1429,Louisiana,68.0,213.0,62.0,South,32,Herbal Tea,494.0,Decaf,281.0
1430,Louisiana,57.0,167.0,44.0,South,28,Herbal Tea,580.0,Decaf,224.0
1431,Louisiana,59.0,163.0,39.0,South,25,Herbal Tea,619.0,Decaf,222.0
1432,Louisiana,88.0,155.0,2.0,South,58,Espresso,342.0,Regular,243.0
1433,Louisiana,86.0,150.0,1.0,South,57,Espresso,187.0,Regular,236.0
1434,Louisiana,78.0,128.0,-3.0,South,48,Espresso,-267.0,Regular,206.0
1435,Louisiana,85.0,149.0,2.0,South,56,Espresso,-613.0,Regular,234.0
1436,Louisiana,83.0,144.0,1.0,South,54,Espresso,-762.0,Regular,227.0
1437,Louisiana,88.0,165.0,3.0,South,58,Espresso,342.0,Regular,253.0
1438,Louisiana,85.0,159.0,3.0,South,56,Espresso,-613.0,Regular,244.0
1439,Louisiana,85.0,157.0,1.0,South,55,Espresso,-906.0,Regular,242.0
1440,Louisiana,22.0,94.0,34.0,South,10,Coffee,772.0,Regular,116.0
1441,Louisiana,24.0,107.0,40.0,South,12,Coffee,822.0,Regular,131.0
1442,Louisiana,22.0,95.0,47.0,South,9,Coffee,777.0,Regular,117.0
1443,Louisiana,20.0,87.0,43.0,South,9,Coffee,768.0,Regular,107.0
1444,Louisiana,21.0,98.0,50.0,South,11,Coffee,843.0,Regular,119.0
1445,Louisiana,24.0,127.0,70.0,South,13,Coffee,829.0,Regular,151.0
1446,Louisiana,23.0,129.0,72.0,South,14,Coffee,803.0,Decaf,152.0
1447,Louisiana,20.0,91.0,46.0,South,9,Coffee,863.0,Decaf,111.0
1448,Louisiana,43.0,180.0,70.0,South,20,Espresso,400.0,Regular,223.0
1449,Louisiana,38.0,126.0,41.0,South,14,Espresso,366.0,Regular,164.0
1450,Louisiana,34.0,124.0,57.0,South,14,Espresso,371.0,Regular,158.0
1451,Louisiana,41.0,161.0,79.0,South,17,Espresso,349.0,Regular,202.0
1452,Louisiana,41.0,150.0,48.0,South,19,Espresso,390.0,Decaf,191.0
1453,Louisiana,43.0,168.0,75.0,South,19,Espresso,390.0,Decaf,211.0
1454,Louisiana,36.0,120.0,46.0,South,14,Espresso,454.0,Decaf,156.0
1455,Louisiana,37.0,128.0,50.0,South,15,Espresso,454.0,Decaf,165.0
1456,Louisiana,28.0,112.0,35.0,South,16,Herbal Tea,623.0,Decaf,140.0
1457,Louisiana,28.0,112.0,35.0,South,16,Herbal Tea,617.0,Decaf,140.0
1458,Louisiana,28.0,110.0,34.0,South,15,Herbal Tea,611.0,Decaf,138.0
1459,Louisiana,45.0,231.0,85.0,South,33,Herbal Tea,552.0,Decaf,276.0
1460,Louisiana,25.0,110.0,50.0,South,15,Herbal Tea,593.0,Decaf,135.0
1461,Louisiana,26.0,105.0,44.0,South,15,Herbal Tea,587.0,Decaf,131.0
1462,Louisiana,35.0,169.0,82.0,South,22,Herbal Tea,572.0,Decaf,204.0
1463,Louisiana,63.0,178.0,35.0,South,30,Herbal Tea,494.0,Decaf,241.0
1464,Louisiana,63.0,173.0,33.0,South,29,Herbal Tea,529.0,Decaf,236.0
1465,Louisiana,64.0,184.0,38.0,South,31,Herbal Tea,601.0,Decaf,248.0
1466,Louisiana,63.0,190.0,52.0,South,30,Herbal Tea,494.0,Decaf,253.0
1467,Louisiana,59.0,171.0,46.0,South,29,Herbal Tea,529.0,Decaf,230.0
1468,Louisiana,64.0,196.0,56.0,South,31,Herbal Tea,601.0,Decaf,260.0
1469,Louisiana,63.0,104.0,-10.0,South,39,Espresso,-508.0,Regular,167.0
1470,Louisiana,21.0,86.0,30.0,South,9,Coffee,776.0,Regular,107.0
1471,Louisiana,24.0,118.0,46.0,South,13,Coffee,839.0,Regular,142.0
1472,Louisiana,22.0,100.0,50.0,South,10,Coffee,772.0,Regular,122.0
1473,Louisiana,22.0,117.0,63.0,South,13,Coffee,839.0,Regular,139.0
1474,Louisiana,24.0,115.0,44.0,South,13,Coffee,772.0,Decaf,139.0
1475,Louisiana,28.0,154.0,63.0,South,17,Coffee,864.0,Decaf,182.0
1476,Louisiana,25.0,126.0,50.0,South,14,Coffee,857.0,Decaf,151.0
1477,Louisiana,19.0,78.0,28.0,South,8,Coffee,856.0,Decaf,97.0
1478,Louisiana,24.0,123.0,65.0,South,13,Coffee,772.0,Decaf,147.0
1479,Louisiana,24.0,129.0,71.0,South,13,Coffee,779.0,Decaf,153.0
1480,Louisiana,25.0,143.0,80.0,South,16,Coffee,870.0,Decaf,168.0
1481,Louisiana,25.0,134.0,74.0,South,14,Coffee,857.0,Decaf,159.0
1482,Louisiana,19.0,83.0,42.0,South,8,Coffee,856.0,Decaf,102.0
1483,Louisiana,44.0,174.0,65.0,South,20,Espresso,372.0,Regular,218.0
1484,Louisiana,42.0,178.0,93.0,South,19,Espresso,346.0,Regular,220.0
1485,Louisiana,39.0,129.0,38.0,South,16,Espresso,376.0,Decaf,168.0
1486,Louisiana,33.0,90.0,21.0,South,11,Espresso,458.0,Decaf,123.0
1487,Louisiana,37.0,121.0,46.0,South,14,Espresso,388.0,Decaf,158.0
1488,Louisiana,31.0,89.0,29.0,South,11,Espresso,458.0,Decaf,120.0
1489,Louisiana,38.0,176.0,61.0,South,25,Herbal Tea,581.0,Decaf,214.0
1490,Louisiana,29.0,127.0,56.0,South,17,Herbal Tea,605.0,Decaf,156.0
1491,Louisiana,35.0,174.0,84.0,South,25,Herbal Tea,581.0,Decaf,209.0
1492,Louisiana,65.0,190.0,40.0,South,32,Herbal Tea,494.0,Decaf,255.0
1493,Louisiana,64.0,177.0,34.0,South,30,Herbal Tea,593.0,Decaf,241.0
1494,Louisiana,65.0,201.0,58.0,South,32,Herbal Tea,476.0,Decaf,266.0
1495,Louisiana,97.0,180.0,8.0,South,68,Espresso,522.0,Regular,277.0
1496,Louisiana,85.0,147.0,1.0,South,55,Espresso,-906.0,Regular,232.0
1497,Louisiana,102.0,201.0,12.0,South,68,Espresso,522.0,Regular,303.0
1498,Louisiana,83.0,153.0,1.0,South,54,Espresso,-762.0,Regular,236.0
1499,Louisiana,25.0,128.0,68.0,South,13,Coffee,845.0,Regular,153.0
1500,Louisiana,20.0,81.0,28.0,South,9,Coffee,777.0,Decaf,101.0
1501,Louisiana,25.0,129.0,70.0,South,13,Coffee,767.0,Decaf,154.0
1502,Louisiana,26.0,153.0,87.0,South,17,Coffee,864.0,Decaf,179.0
1503,Louisiana,25.0,126.0,67.0,South,13,Coffee,851.0,Decaf,151.0
1504,Louisiana,41.0,151.0,53.0,South,17,Espresso,349.0,Regular,192.0
1505,Louisiana,41.0,159.0,58.0,South,18,Espresso,329.0,Regular,200.0
1506,Louisiana,35.0,107.0,31.0,South,12,Espresso,320.0,Regular,142.0
1507,Louisiana,35.0,129.0,61.0,South,14,Espresso,351.0,Regular,164.0
1508,Louisiana,40.0,137.0,41.0,South,17,Espresso,382.0,Decaf,177.0
1509,Louisiana,36.0,113.0,31.0,South,14,Espresso,454.0,Decaf,149.0
1510,Louisiana,40.0,146.0,61.0,South,17,Espresso,382.0,Decaf,186.0
1511,Louisiana,39.0,137.0,56.0,South,16,Espresso,376.0,Decaf,176.0
1512,Louisiana,29.0,119.0,38.0,South,17,Herbal Tea,605.0,Decaf,148.0
1513,Louisiana,28.0,111.0,35.0,South,15,Herbal Tea,599.0,Decaf,139.0
1514,Louisiana,26.0,110.0,48.0,South,15,Herbal Tea,599.0,Decaf,136.0
1515,Louisiana,45.0,246.0,126.0,South,33,Herbal Tea,552.0,Decaf,291.0
1516,Louisiana,43.0,228.0,114.0,South,31,Herbal Tea,540.0,Decaf,271.0
1517,Louisiana,60.0,160.0,28.0,South,27,Herbal Tea,606.0,Decaf,220.0
1518,Louisiana,59.0,153.0,26.0,South,25,Herbal Tea,619.0,Decaf,212.0
1519,Louisiana,65.0,206.0,62.0,South,32,Herbal Tea,484.0,Decaf,271.0
1520,Louisiana,58.0,167.0,43.0,South,28,Herbal Tea,613.0,Decaf,225.0
1521,Louisiana,58.0,160.0,37.0,South,25,Herbal Tea,599.0,Decaf,218.0
1522,Louisiana,86.0,150.0,1.0,South,57,Espresso,37.0,Regular,236.0
1523,Louisiana,87.0,154.0,3.0,South,58,Espresso,-113.0,Regular,241.0
1524,Louisiana,72.0,113.0,-6.0,South,42,Espresso,-395.0,Regular,185.0
1525,Louisiana,68.0,105.0,-7.0,South,39,Espresso,-508.0,Regular,173.0
1526,Louisiana,79.0,131.0,-3.0,South,49,Espresso,-1053.0,Regular,210.0
1527,Louisiana,86.0,160.0,1.0,South,57,Espresso,37.0,Regular,246.0
1528,Louisiana,81.0,153.0,4.0,South,58,Espresso,-113.0,Regular,234.0
1529,Massachusetts,54.0,553.0,589.0,East,22,Coffee,-348.0,Regular,607.0
1530,Massachusetts,17.0,44.0,9.0,East,5,Tea,486.0,Regular,61.0
1531,Massachusetts,62.0,105.0,6.0,East,33,Espresso,540.0,Regular,167.0
1532,Massachusetts,72.0,99.0,-20.0,East,42,Espresso,571.0,Regular,171.0
1533,Massachusetts,77.0,125.0,-18.0,East,47,Espresso,458.0,Regular,202.0
1534,Massachusetts,58.0,104.0,8.0,East,33,Espresso,540.0,Regular,162.0
1535,Massachusetts,76.0,128.0,-12.0,East,47,Espresso,554.0,Regular,204.0
1536,Massachusetts,55.0,130.0,17.0,East,22,Herbal Tea,338.0,Decaf,185.0
1537,Massachusetts,51.0,109.0,9.0,East,18,Herbal Tea,414.0,Decaf,160.0
1538,Massachusetts,53.0,128.0,19.0,East,20,Herbal Tea,404.0,Decaf,181.0
1539,Massachusetts,20.0,72.0,23.0,East,8,Tea,862.0,Regular,92.0
1540,Massachusetts,21.0,88.0,31.0,East,10,Tea,862.0,Regular,109.0
1541,Massachusetts,65.0,298.0,84.0,East,41,Espresso,1156.0,Regular,363.0
1542,Massachusetts,66.0,298.0,83.0,East,41,Espresso,1245.0,Regular,364.0
1543,Massachusetts,60.0,288.0,112.0,East,40,Espresso,1304.0,Regular,348.0
1544,Massachusetts,53.0,510.0,390.0,East,22,Coffee,-3534.0,Regular,563.0
1545,Massachusetts,49.0,546.0,599.0,East,21,Coffee,-663.0,Regular,595.0
1546,Massachusetts,53.0,543.0,579.0,East,22,Coffee,-3534.0,Regular,596.0
1547,Massachusetts,19.0,80.0,29.0,East,8,Tea,482.0,Regular,99.0
1548,Massachusetts,15.0,44.0,14.0,East,5,Tea,478.0,Regular,59.0
1549,Massachusetts,70.0,111.0,-3.0,East,40,Espresso,543.0,Regular,181.0
1550,Massachusetts,19.0,80.0,39.0,East,8,Tea,820.0,Regular,99.0
1551,Massachusetts,21.0,94.0,46.0,East,10,Tea,862.0,Regular,115.0
1552,Massachusetts,69.0,325.0,94.0,East,45,Espresso,1091.0,Regular,394.0
1553,Massachusetts,66.0,306.0,87.0,East,42,Espresso,1319.0,Regular,372.0
1554,Massachusetts,55.0,494.0,367.0,East,23,Coffee,558.0,Regular,549.0
1555,Massachusetts,51.0,576.0,465.0,East,19,Coffee,-2572.0,Regular,627.0
1556,Massachusetts,58.0,553.0,572.0,East,23,Coffee,558.0,Regular,611.0
1557,Massachusetts,17.0,49.0,12.0,East,5,Tea,464.0,Regular,66.0
1558,Massachusetts,16.0,44.0,10.0,East,5,Tea,478.0,Regular,60.0
1559,Massachusetts,17.0,53.0,15.0,East,5,Tea,480.0,Regular,70.0
1560,Massachusetts,77.0,114.0,-16.0,East,48,Espresso,491.0,Regular,191.0
1561,Massachusetts,72.0,113.0,-22.0,East,48,Espresso,491.0,Regular,185.0
1562,Massachusetts,60.0,110.0,10.0,East,36,Espresso,560.0,Regular,170.0
1563,Massachusetts,49.0,117.0,17.0,East,20,Herbal Tea,361.0,Decaf,166.0
1564,Massachusetts,18.0,57.0,16.0,East,6,Tea,868.0,Regular,75.0
1565,Massachusetts,19.0,84.0,42.0,East,8,Tea,813.0,Regular,103.0
1566,Massachusetts,17.0,56.0,22.0,East,6,Tea,868.0,Regular,73.0
1567,Massachusetts,64.0,291.0,82.0,East,40,Espresso,1292.0,Regular,355.0
1568,Massachusetts,61.0,295.0,115.0,East,41,Espresso,1245.0,Regular,356.0
1569,Massachusetts,49.0,665.0,564.0,East,17,Coffee,-1493.0,Regular,714.0
1570,Massachusetts,49.0,664.0,563.0,East,17,Coffee,-2033.0,Regular,713.0
1571,Massachusetts,16.0,41.0,9.0,East,4,Tea,484.0,Regular,57.0
1572,Massachusetts,78.0,128.0,-4.0,East,49,Espresso,451.0,Regular,206.0
1573,Massachusetts,77.0,125.0,-4.0,East,47,Espresso,446.0,Regular,202.0
1574,Massachusetts,77.0,98.0,-31.0,East,47,Espresso,520.0,Regular,175.0
1575,Massachusetts,55.0,129.0,16.0,East,22,Herbal Tea,325.0,Decaf,184.0
1576,Massachusetts,54.0,121.0,13.0,East,20,Herbal Tea,337.0,Decaf,175.0
1577,Massachusetts,50.0,103.0,7.0,East,17,Herbal Tea,422.0,Decaf,153.0
1578,Massachusetts,55.0,141.0,27.0,East,22,Herbal Tea,331.0,Decaf,196.0
1579,Massachusetts,19.0,80.0,29.0,East,8,Tea,821.0,Regular,99.0
1580,Massachusetts,17.0,55.0,16.0,East,6,Tea,865.0,Regular,72.0
1581,Massachusetts,19.0,66.0,20.0,East,7,Tea,859.0,Regular,85.0
1582,Massachusetts,20.0,85.0,42.0,East,8,Tea,817.0,Regular,105.0
1583,Massachusetts,16.0,55.0,22.0,East,6,Tea,865.0,Regular,71.0
1584,Massachusetts,71.0,340.0,99.0,East,47,Espresso,1073.0,Regular,411.0
1585,Massachusetts,69.0,325.0,94.0,East,45,Espresso,1059.0,Regular,394.0
1586,Massachusetts,74.0,363.0,108.0,East,50,Espresso,1283.0,Regular,437.0
1587,Massachusetts,69.0,346.0,140.0,East,45,Espresso,1091.0,Regular,415.0
1588,Massachusetts,69.0,343.0,137.0,East,45,Espresso,1267.0,Regular,412.0
1589,Massachusetts,48.0,649.0,547.0,East,17,Coffee,-1006.0,Regular,697.0
1590,Massachusetts,46.0,658.0,777.0,East,17,Coffee,-2033.0,Regular,704.0
1591,Massachusetts,17.0,50.0,13.0,East,5,Tea,482.0,Regular,67.0
1592,Massachusetts,17.0,53.0,19.0,East,5,Tea,482.0,Regular,70.0
1593,Massachusetts,77.0,117.0,-12.0,East,47,Espresso,458.0,Regular,194.0
1594,Massachusetts,90.0,141.0,-36.0,East,57,Espresso,435.0,Regular,231.0
1595,Massachusetts,54.0,124.0,15.0,East,20,Herbal Tea,410.0,Decaf,178.0
1596,Massachusetts,20.0,82.0,29.0,East,9,Tea,870.0,Regular,102.0
1597,Massachusetts,20.0,77.0,34.0,East,8,Tea,862.0,Regular,97.0
1598,Massachusetts,65.0,291.0,81.0,East,40,Espresso,1304.0,Regular,356.0
1599,Massachusetts,75.0,382.0,156.0,East,47,Espresso,1091.0,Regular,457.0
1600,Massachusetts,74.0,387.0,160.0,East,50,Espresso,1283.0,Regular,461.0
1601,Massachusetts,55.0,470.0,340.0,East,24,Coffee,235.0,Regular,525.0
1602,Massachusetts,54.0,519.0,397.0,East,22,Coffee,-348.0,Regular,573.0
1603,Massachusetts,54.0,524.0,543.0,East,23,Coffee,-54.0,Regular,578.0
1604,Massachusetts,45.0,643.0,755.0,East,17,Coffee,-1006.0,Regular,688.0
1605,Massachusetts,51.0,614.0,690.0,East,19,Coffee,-2572.0,Regular,665.0
1606,Massachusetts,16.0,56.0,24.0,East,5,Tea,454.0,Regular,72.0
1607,Massachusetts,16.0,44.0,12.0,East,5,Tea,486.0,Regular,60.0
1608,Massachusetts,19.0,78.0,37.0,East,8,Tea,490.0,Regular,97.0
1609,Massachusetts,76.0,116.0,-11.0,East,46,Espresso,542.0,Regular,192.0
1610,Massachusetts,76.0,120.0,-8.0,East,47,Espresso,554.0,Regular,196.0
1611,Massachusetts,78.0,136.0,-6.0,East,49,Espresso,451.0,Regular,214.0
1612,Massachusetts,77.0,133.0,-6.0,East,47,Espresso,446.0,Regular,210.0
1613,Massachusetts,76.0,124.0,-16.0,East,46,Espresso,542.0,Regular,200.0
1614,Massachusetts,54.0,129.0,19.0,East,20,Herbal Tea,337.0,Decaf,183.0
1615,Massachusetts,49.0,114.0,15.0,East,19,Herbal Tea,419.0,Decaf,163.0
1616,Massachusetts,51.0,109.0,9.0,East,17,Herbal Tea,409.0,Decaf,160.0
1617,Massachusetts,50.0,110.0,10.0,East,17,Herbal Tea,422.0,Decaf,160.0
1618,Massachusetts,19.0,70.0,30.0,East,8,Tea,835.0,Regular,89.0
1619,Massachusetts,71.0,362.0,147.0,East,47,Espresso,1073.0,Regular,433.0
1620,Massachusetts,69.0,346.0,140.0,East,45,Espresso,1059.0,Regular,415.0
1621,Massachusetts,68.0,330.0,129.0,East,43,Espresso,1280.0,Regular,398.0
1622,Massachusetts,19.0,80.0,29.0,East,8,Tea,456.0,Regular,99.0
1623,Massachusetts,16.0,53.0,16.0,East,5,Tea,454.0,Regular,69.0
1624,Massachusetts,17.0,56.0,22.0,East,5,Tea,449.0,Regular,73.0
1625,Massachusetts,16.0,49.0,17.0,East,5,Tea,464.0,Regular,65.0
1626,Massachusetts,15.0,41.0,12.0,East,4,Tea,484.0,Regular,56.0
1627,Massachusetts,17.0,56.0,22.0,East,5,Tea,480.0,Regular,73.0
1628,Massachusetts,86.0,126.0,-23.0,East,57,Espresso,435.0,Regular,212.0
1629,Massachusetts,65.0,110.0,-4.0,East,40,Espresso,543.0,Regular,175.0
1630,Massachusetts,55.0,132.0,18.0,East,22,Herbal Tea,331.0,Decaf,187.0
1631,Massachusetts,52.0,115.0,12.0,East,19,Herbal Tea,396.0,Decaf,167.0
1632,Massachusetts,53.0,120.0,13.0,East,20,Herbal Tea,404.0,Decaf,173.0
1633,Massachusetts,58.0,145.0,26.0,East,22,Herbal Tea,338.0,Decaf,203.0
1634,Massachusetts,55.0,137.0,24.0,East,22,Herbal Tea,325.0,Decaf,192.0
1635,Massachusetts,48.0,114.0,17.0,East,19,Herbal Tea,396.0,Decaf,162.0
1636,Massachusetts,19.0,75.0,26.0,East,8,Tea,820.0,Regular,94.0
1637,Massachusetts,17.0,60.0,19.0,East,6,Tea,856.0,Regular,77.0
1638,Massachusetts,20.0,90.0,45.0,East,8,Tea,821.0,Regular,110.0
1639,Massachusetts,68.0,310.0,87.0,East,43,Espresso,1280.0,Regular,378.0
1640,Massachusetts,69.0,322.0,92.0,East,45,Espresso,1267.0,Regular,391.0
1641,Massachusetts,60.0,295.0,116.0,East,41,Espresso,1156.0,Regular,355.0
1642,Massachusetts,54.0,474.0,348.0,East,23,Coffee,-3004.0,Regular,528.0
1643,Massachusetts,55.0,501.0,505.0,East,24,Coffee,235.0,Regular,556.0
1644,Massachusetts,54.0,505.0,516.0,East,23,Coffee,-3004.0,Regular,559.0
1645,Massachusetts,55.0,484.0,481.0,East,24,Coffee,-3287.0,Regular,539.0
1646,Massachusetts,17.0,53.0,15.0,East,5,Tea,449.0,Regular,70.0
1647,Massachusetts,19.0,73.0,25.0,East,8,Tea,490.0,Regular,92.0
1648,Massachusetts,77.0,104.0,-46.0,East,47,Espresso,520.0,Regular,181.0
1649,Massachusetts,53.0,118.0,12.0,East,20,Herbal Tea,361.0,Decaf,171.0
1650,Massachusetts,51.0,102.0,6.0,East,17,Herbal Tea,409.0,Decaf,153.0
1651,Massachusetts,54.0,132.0,22.0,East,20,Herbal Tea,410.0,Decaf,186.0
1652,Massachusetts,20.0,71.0,22.0,East,8,Tea,835.0,Regular,91.0
1653,Massachusetts,16.0,59.0,26.0,East,6,Tea,856.0,Regular,75.0
1654,Massachusetts,60.0,288.0,113.0,East,40,Espresso,1292.0,Regular,348.0
1655,Massachusetts,66.0,326.0,129.0,East,42,Espresso,1319.0,Regular,392.0
1656,Massachusetts,54.0,492.0,366.0,East,23,Coffee,-54.0,Regular,546.0
1657,Massachusetts,53.0,551.0,434.0,East,21,Coffee,-663.0,Regular,604.0
1658,Massachusetts,55.0,454.0,324.0,East,24,Coffee,-3287.0,Regular,509.0
1659,Massachusetts,46.0,659.0,778.0,East,17,Coffee,-1493.0,Regular,705.0
1660,Massachusetts,17.0,56.0,17.0,East,6,Tea,452.0,Regular,73.0
1661,Massachusetts,20.0,90.0,45.0,East,8,Tea,456.0,Regular,110.0
