State,Total Expenses,Product,Sales,Market Size,Profit,Market,Marketing,Product Type,Inventory,Type
Illinois,33,Mint,198,Major Market,84,Central,22,Herbal Tea,984,Decaf
Illinois,36,Mint,210,Major Market,88,Central,24,Herbal Tea,1003,Decaf
Illinois,42,Mint,298,Major Market,184,Central,34,Herbal Tea,947,Decaf
Illinois,34,Darjeeling,212,Major Market,125,Central,22,Tea,588,Regular
Illinois,26,Darjeeling,142,Major Market,79,Central,15,Tea,601,Regular
Illinois,55,Earl Grey,189,Major Market,59,Central,24,Tea,549,Regular
Illinois,53,Earl Grey,170,Major Market,49,Central,22,Tea,559,Regular
Illinois,55,Earl Grey,189,Major Market,59,Central,24,Tea,659,Regular
Illinois,54,Earl Grey,168,Major Market,47,Central,22,Tea,677,Regular
Illinois,48,Earl Grey,159,Major Market,61,Central,21,Tea,593,Regular
Illinois,50,Earl Grey,160,Major Market,59,Central,19,Tea,656,Regular
Illinois,61,Decaf Irish Cream,298,Major Market,115,Central,39,Coffee,801,Decaf
Illinois,110,Caffe Mocha,545,Major Market,201,Central,77,Espresso,1282,Regular
Illinois,113,Caffe Mocha,614,Major Market,321,Central,81,Espresso,1744,Regular
Illinois,46,Chamomile,302,Major Market,133,Central,34,Herbal Tea,928,Decaf
Illinois,46,Chamomile,302,Major Market,133,Central,34,Herbal Tea,915,Decaf
Illinois,38,Chamomile,254,Major Market,153,Central,29,Herbal Tea,952,Decaf
Illinois,46,Chamomile,322,Major Market,197,Central,34,Herbal Tea,915,Decaf
Illinois,45,Chamomile,309,Major Market,188,Central,33,Herbal Tea,930,Decaf
Illinois,38,Lemon,190,Major Market,92,Central,25,Herbal Tea,593,Decaf
Illinois,33,Mint,211,Major Market,125,Central,22,Herbal Tea,984,Decaf
Illinois,33,Darjeeling,201,Major Market,117,Central,21,Tea,449,Regular
Illinois,33,Darjeeling,211,Major Market,125,Central,22,Tea,441,Regular
Illinois,25,Darjeeling,131,Major Market,71,Central,14,Tea,589,Regular
Illinois,54,Earl Grey,180,Major Market,54,Central,23,Tea,558,Regular
Illinois,55,Earl Grey,201,Major Market,88,Central,24,Tea,549,Regular
Illinois,54,Earl Grey,179,Major Market,70,Central,22,Tea,677,Regular
Illinois,94,Columbian,391,Major Market,177,Central,50,Coffee,829,Regular
Illinois,55,Decaf Irish Cream,271,Major Market,141,Central,33,Coffee,596,Decaf
Illinois,119,Caffe Mocha,612,Major Market,230,Central,86,Espresso,1433,Regular
Illinois,111,Caffe Mocha,607,Major Market,317,Central,86,Espresso,1433,Regular
Illinois,113,Caffe Mocha,628,Major Market,333,Central,89,Espresso,1616,Regular
Illinois,121,Caffe Mocha,681,Major Market,362,Central,97,Espresso,1714,Regular
Illinois,91,Decaf Espresso,478,Major Market,148,Central,66,Espresso,1417,Decaf
Illinois,92,Decaf Espresso,510,Major Market,218,Central,63,Espresso,1459,Decaf
Illinois,89,Decaf Espresso,516,Major Market,228,Central,72,Espresso,1559,Decaf
Illinois,94,Decaf Espresso,531,Major Market,230,Central,69,Espresso,1775,Decaf
Illinois,90,Decaf Espresso,509,Major Market,221,Central,66,Espresso,1755,Decaf
Illinois,94,Decaf Espresso,534,Major Market,233,Central,70,Espresso,1820,Decaf
Illinois,40,Chamomile,256,Major Market,112,Central,29,Herbal Tea,821,Decaf
Illinois,37,Chamomile,245,Major Market,148,Central,24,Herbal Tea,777,Decaf
Illinois,37,Chamomile,254,Major Market,155,Central,29,Herbal Tea,821,Decaf
Illinois,39,Lemon,190,Major Market,68,Central,27,Herbal Tea,613,Decaf
Illinois,25,Lemon,92,Major Market,27,Central,13,Herbal Tea,536,Decaf
Illinois,27,Lemon,99,Major Market,29,Central,14,Herbal Tea,531,Decaf
Illinois,41,Lemon,213,Major Market,106,Central,27,Herbal Tea,623,Decaf
Illinois,39,Lemon,202,Major Market,101,Central,27,Herbal Tea,613,Decaf
Illinois,36,Lemon,188,Major Market,94,Central,27,Herbal Tea,584,Decaf
Illinois,37,Lemon,188,Major Market,92,Central,27,Herbal Tea,574,Decaf
Illinois,37,Lemon,197,Major Market,99,Central,28,Herbal Tea,564,Decaf
Illinois,38,Mint,234,Major Market,101,Central,26,Herbal Tea,821,Decaf
Illinois,37,Mint,234,Major Market,102,Central,26,Herbal Tea,799,Decaf
Illinois,40,Mint,256,Major Market,112,Central,29,Herbal Tea,871,Decaf
Illinois,39,Mint,245,Major Market,106,Central,28,Herbal Tea,981,Decaf
Illinois,39,Mint,261,Major Market,157,Central,28,Herbal Tea,981,Decaf
Illinois,55,Earl Grey,180,Major Market,53,Central,23,Tea,541,Regular
Illinois,50,Earl Grey,150,Major Market,40,Central,19,Tea,656,Regular
Illinois,53,Earl Grey,181,Major Market,73,Central,22,Tea,559,Regular
Illinois,111,Columbian,478,Major Market,167,Central,66,Coffee,1095,Regular
Illinois,93,Columbian,367,Major Market,120,Central,50,Coffee,1132,Regular
Illinois,100,Columbian,412,Major Market,139,Central,57,Coffee,1150,Regular
Illinois,94,Columbian,386,Major Market,173,Central,47,Coffee,862,Regular
Illinois,113,Columbian,562,Major Market,287,Central,78,Coffee,1190,Regular
Illinois,93,Columbian,391,Major Market,178,Central,50,Coffee,1132,Regular
Illinois,100,Columbian,439,Major Market,206,Central,57,Coffee,1150,Regular
Illinois,61,Decaf Irish Cream,298,Major Market,115,Central,39,Coffee,789,Decaf
Illinois,59,Decaf Irish Cream,278,Major Market,106,Central,36,Coffee,803,Decaf
Illinois,56,Decaf Irish Cream,285,Major Market,151,Central,34,Coffee,585,Decaf
Illinois,64,Decaf Irish Cream,342,Major Market,186,Central,45,Coffee,764,Decaf
Illinois,61,Decaf Irish Cream,318,Major Market,171,Central,39,Coffee,789,Decaf
Illinois,117,Caffe Mocha,598,Major Market,224,Central,84,Espresso,1662,Regular
Illinois,113,Caffe Mocha,576,Major Market,216,Central,81,Espresso,1744,Regular
Illinois,110,Caffe Mocha,581,Major Market,298,Central,77,Espresso,1282,Regular
Illinois,90,Decaf Espresso,509,Major Market,221,Central,66,Espresso,1464,Decaf
Illinois,91,Decaf Espresso,527,Major Market,232,Central,74,Espresso,1819,Decaf
Illinois,39,Chamomile,243,Major Market,105,Central,27,Herbal Tea,766,Decaf
Illinois,43,Chamomile,298,Major Market,182,Central,34,Herbal Tea,941,Decaf
Illinois,46,Mint,312,Major Market,139,Central,35,Herbal Tea,1007,Decaf
Illinois,41,Mint,265,Major Market,116,Central,30,Herbal Tea,971,Decaf
Illinois,38,Mint,247,Major Market,147,Central,26,Herbal Tea,809,Decaf
Illinois,39,Mint,261,Major Market,157,Central,28,Herbal Tea,822,Decaf
Illinois,41,Mint,282,Major Market,172,Central,30,Herbal Tea,971,Decaf
Illinois,33,Darjeeling,198,Major Market,84,Central,22,Tea,441,Regular
Illinois,34,Darjeeling,198,Major Market,83,Central,22,Tea,460,Regular
Illinois,37,Darjeeling,230,Major Market,99,Central,26,Tea,608,Regular
Illinois,34,Darjeeling,199,Major Market,84,Central,22,Tea,588,Regular
Illinois,33,Darjeeling,199,Major Market,116,Central,21,Tea,580,Regular
Illinois,52,Earl Grey,160,Major Market,44,Central,21,Tea,593,Regular
Illinois,48,Earl Grey,131,Major Market,31,Central,17,Tea,668,Regular
Illinois,57,Earl Grey,201,Major Market,84,Central,23,Tea,558,Regular
Illinois,55,Earl Grey,192,Major Market,79,Central,23,Tea,541,Regular
Illinois,46,Earl Grey,130,Major Market,41,Central,17,Tea,662,Regular
Illinois,55,Earl Grey,194,Major Market,82,Central,23,Tea,650,Regular
Illinois,108,Columbian,467,Major Market,163,Central,64,Coffee,1167,Regular
Illinois,116,Columbian,534,Major Market,194,Central,73,Coffee,1191,Regular
Illinois,55,Decaf Irish Cream,254,Major Market,95,Central,33,Coffee,596,Decaf
Illinois,59,Decaf Irish Cream,309,Major Market,168,Central,40,Coffee,671,Decaf
Illinois,67,Decaf Irish Cream,373,Major Market,207,Central,49,Coffee,833,Decaf
Illinois,61,Decaf Irish Cream,318,Major Market,171,Central,39,Coffee,801,Decaf
Illinois,59,Decaf Irish Cream,296,Major Market,157,Central,36,Coffee,803,Decaf
Illinois,99,Decaf Espresso,532,Major Market,167,Central,74,Espresso,1797,Decaf
Illinois,83,Decaf Espresso,423,Major Market,129,Central,59,Espresso,1778,Decaf
Illinois,92,Decaf Espresso,527,Major Market,230,Central,74,Espresso,1797,Decaf
Illinois,83,Decaf Espresso,451,Major Market,191,Central,59,Espresso,1778,Decaf
Illinois,37,Chamomile,238,Major Market,141,Central,25,Herbal Tea,777,Decaf
Illinois,29,Lemon,120,Major Market,39,Central,17,Herbal Tea,554,Decaf
Illinois,38,Mint,232,Major Market,99,Central,26,Herbal Tea,809,Decaf
Illinois,36,Darjeeling,210,Major Market,88,Central,24,Tea,499,Regular
Illinois,25,Darjeeling,123,Major Market,48,Central,14,Tea,589,Regular
Illinois,33,Darjeeling,208,Major Market,121,Central,24,Tea,499,Regular
Illinois,55,Earl Grey,182,Major Market,55,Central,23,Tea,650,Regular
Iowa,16,Amaretto,45,Small Market,11,Central,5,Coffee,821,Regular
Iowa,19,Amaretto,61,Small Market,17,Central,7,Coffee,854,Regular
Iowa,16,Amaretto,48,Small Market,13,Central,5,Coffee,848,Regular
Iowa,17,Amaretto,48,Small Market,15,Central,5,Coffee,818,Regular
Iowa,16,Amaretto,49,Small Market,17,Central,5,Coffee,829,Regular
Iowa,16,Amaretto,57,Small Market,25,Central,6,Coffee,843,Regular
Iowa,18,Amaretto,62,Small Market,26,Central,7,Coffee,851,Regular
Iowa,16,Amaretto,51,Small Market,19,Central,5,Coffee,848,Regular
Iowa,29,Columbian,63,Small Market,6,Central,8,Coffee,961,Regular
Iowa,32,Columbian,72,Small Market,7,Central,10,Coffee,1003,Regular
Iowa,30,Columbian,65,Small Market,4,Central,8,Coffee,964,Regular
Iowa,30,Columbian,74,Small Market,12,Central,10,Coffee,1010,Regular
Iowa,32,Columbian,89,Small Market,21,Central,12,Coffee,1007,Regular
Iowa,19,Decaf Irish Cream,49,Small Market,9,Central,6,Coffee,614,Decaf
Iowa,15,Decaf Irish Cream,24,Small Market,-1,Central,3,Coffee,594,Decaf
Iowa,19,Decaf Irish Cream,58,Small Market,18,Central,7,Coffee,617,Decaf
Iowa,17,Decaf Irish Cream,37,Small Market,4,Central,4,Coffee,600,Decaf
Iowa,16,Decaf Irish Cream,25,Small Market,-4,Central,3,Coffee,596,Decaf
Iowa,17,Caffe Mocha,47,Small Market,11,Central,5,Espresso,774,Regular
Iowa,17,Caffe Mocha,49,Small Market,12,Central,5,Espresso,784,Regular
Iowa,17,Caffe Mocha,58,Small Market,18,Central,6,Espresso,800,Regular
Iowa,17,Caffe Mocha,62,Small Market,27,Central,6,Espresso,803,Regular
Iowa,12,Decaf Espresso,43,Small Market,31,Central,0,Espresso,602,Decaf
Iowa,11,Decaf Espresso,43,Small Market,32,Central,0,Espresso,473,Decaf
Iowa,11,Decaf Espresso,46,Small Market,47,Central,0,Espresso,774,Decaf
Iowa,129,Chamomile,678,Small Market,258,Central,96,Herbal Tea,1742,Decaf
Iowa,110,Chamomile,607,Small Market,319,Central,86,Herbal Tea,1433,Decaf
Iowa,116,Chamomile,628,Small Market,326,Central,83,Herbal Tea,1686,Decaf
Iowa,117,Chamomile,637,Small Market,332,Central,84,Herbal Tea,1662,Decaf
Iowa,56,Lemon,267,Small Market,102,Central,34,Herbal Tea,585,Decaf
Iowa,63,Lemon,301,Small Market,115,Central,39,Herbal Tea,611,Decaf
Iowa,68,Lemon,345,Small Market,136,Central,45,Herbal Tea,764,Decaf
Iowa,72,Lemon,376,Small Market,150,Central,49,Herbal Tea,833,Decaf
Iowa,62,Lemon,312,Small Market,123,Central,40,Herbal Tea,830,Decaf
Iowa,63,Lemon,321,Small Market,171,Central,39,Herbal Tea,611,Decaf
Iowa,91,Darjeeling,478,Small Market,148,Central,66,Tea,1464,Regular
Iowa,91,Darjeeling,510,Small Market,220,Central,63,Tea,1459,Regular
Iowa,89,Darjeeling,516,Small Market,228,Central,72,Tea,1559,Regular
Iowa,92,Darjeeling,527,Small Market,230,Central,74,Tea,1797,Regular
Iowa,126,Earl Grey,546,Small Market,175,Central,93,Tea,1419,Regular
Iowa,135,Earl Grey,602,Small Market,197,Central,102,Tea,1834,Regular
Iowa,127,Earl Grey,545,Small Market,173,Central,93,Tea,1784,Regular
Iowa,17,Amaretto,47,Small Market,11,Central,5,Coffee,820,Regular
Iowa,17,Amaretto,50,Small Market,16,Central,5,Coffee,820,Regular
Iowa,16,Amaretto,55,Small Market,22,Central,5,Coffee,846,Regular
Iowa,30,Columbian,61,Small Market,3,Central,8,Coffee,964,Regular
Iowa,30,Columbian,68,Small Market,7,Central,9,Coffee,976,Regular
Iowa,30,Columbian,68,Small Market,7,Central,9,Coffee,1000,Regular
Iowa,29,Columbian,67,Small Market,9,Central,8,Coffee,958,Regular
Iowa,32,Columbian,77,Small Market,10,Central,10,Coffee,1003,Regular
Iowa,30,Columbian,72,Small Market,10,Central,9,Coffee,1000,Regular
Iowa,30,Columbian,68,Small Market,7,Central,8,Coffee,1003,Regular
Iowa,19,Decaf Irish Cream,52,Small Market,11,Central,7,Coffee,611,Decaf
Iowa,20,Decaf Irish Cream,60,Small Market,19,Central,7,Coffee,623,Decaf
Iowa,18,Decaf Irish Cream,52,Small Market,15,Central,7,Coffee,611,Decaf
Iowa,18,Decaf Irish Cream,52,Small Market,15,Central,7,Coffee,608,Decaf
Iowa,17,Caffe Mocha,53,Small Market,15,Central,5,Espresso,798,Regular
Iowa,17,Caffe Mocha,58,Small Market,18,Central,6,Espresso,803,Regular
Iowa,18,Caffe Mocha,56,Small Market,16,Central,6,Espresso,802,Regular
Iowa,18,Caffe Mocha,58,Small Market,17,Central,6,Espresso,807,Regular
Iowa,16,Caffe Mocha,44,Small Market,13,Central,4,Espresso,772,Regular
Iowa,16,Caffe Mocha,46,Small Market,15,Central,4,Espresso,776,Regular
Iowa,16,Caffe Mocha,49,Small Market,17,Central,5,Espresso,784,Regular
Iowa,18,Caffe Mocha,60,Small Market,24,Central,6,Espresso,802,Regular
Iowa,18,Caffe Mocha,62,Small Market,25,Central,6,Espresso,807,Regular
Iowa,12,Decaf Espresso,43,Small Market,31,Central,0,Espresso,645,Decaf
Iowa,12,Decaf Espresso,43,Small Market,31,Central,0,Espresso,516,Decaf
Iowa,17,Decaf Espresso,48,Small Market,16,Central,4,Espresso,777,Decaf
Iowa,12,Decaf Espresso,46,Small Market,46,Central,0,Espresso,387,Decaf
Iowa,121,Chamomile,681,Small Market,362,Central,97,Herbal Tea,1714,Decaf
Iowa,113,Chamomile,614,Small Market,321,Central,81,Herbal Tea,1744,Decaf
Iowa,63,Lemon,312,Small Market,122,Central,40,Herbal Tea,671,Decaf
Iowa,66,Lemon,373,Small Market,208,Central,49,Herbal Tea,817,Decaf
Iowa,61,Lemon,318,Small Market,171,Central,39,Herbal Tea,801,Decaf
Iowa,62,Lemon,318,Small Market,169,Central,39,Herbal Tea,789,Decaf
Iowa,62,Lemon,332,Small Market,183,Central,40,Herbal Tea,830,Decaf
Iowa,91,Darjeeling,478,Small Market,148,Central,66,Tea,1417,Regular
Iowa,99,Darjeeling,532,Small Market,167,Central,74,Tea,1819,Regular
Iowa,99,Darjeeling,532,Small Market,167,Central,74,Tea,1797,Regular
Iowa,90,Darjeeling,509,Small Market,221,Central,66,Tea,1755,Regular
Iowa,125,Earl Grey,534,Small Market,169,Central,91,Tea,1391,Regular
Iowa,126,Earl Grey,546,Small Market,175,Central,93,Tea,1369,Regular
Iowa,132,Earl Grey,578,Small Market,186,Central,98,Tea,1423,Regular
Iowa,141,Earl Grey,632,Small Market,207,Central,107,Tea,1809,Regular
Iowa,125,Earl Grey,584,Small Market,262,Central,100,Tea,1538,Regular
Iowa,126,Earl Grey,598,Small Market,272,Central,102,Tea,1714,Regular
Iowa,126,Earl Grey,597,Small Market,272,Central,102,Tea,1834,Regular
Iowa,131,Earl Grey,626,Small Market,286,Central,107,Tea,1809,Regular
Iowa,129,Earl Grey,604,Small Market,272,Central,96,Tea,1756,Regular
Iowa,16,Amaretto,52,Small Market,15,Central,5,Coffee,846,Regular
Iowa,16,Amaretto,39,Small Market,8,Central,4,Coffee,848,Regular
Iowa,17,Amaretto,50,Small Market,17,Central,5,Coffee,821,Regular
Iowa,15,Amaretto,44,Small Market,15,Central,4,Coffee,851,Regular
Iowa,30,Columbian,70,Small Market,8,Central,9,Coffee,996,Regular
Iowa,34,Columbian,90,Small Market,15,Central,12,Coffee,1007,Regular
Iowa,30,Columbian,64,Small Market,5,Central,8,Coffee,1003,Regular
Iowa,30,Columbian,69,Small Market,8,Central,9,Coffee,1009,Regular
Iowa,19,Decaf Irish Cream,54,Small Market,12,Central,7,Coffee,617,Decaf
Iowa,17,Decaf Irish Cream,35,Small Market,3,Central,4,Coffee,600,Decaf
Iowa,15,Caffe Mocha,43,Small Market,11,Central,4,Espresso,777,Regular
Iowa,16,Caffe Mocha,43,Small Market,10,Central,4,Espresso,776,Regular
Iowa,16,Caffe Mocha,48,Small Market,17,Central,4,Espresso,777,Regular
Iowa,16,Caffe Mocha,53,Small Market,21,Central,5,Espresso,798,Regular
Iowa,16,Caffe Mocha,57,Small Market,25,Central,6,Espresso,806,Regular
Iowa,16,Decaf Espresso,43,Small Market,10,Central,4,Espresso,777,Decaf
Iowa,11,Decaf Espresso,43,Small Market,32,Central,0,Espresso,731,Decaf
Iowa,11,Decaf Espresso,43,Small Market,43,Central,0,Espresso,645,Decaf
Iowa,11,Decaf Espresso,43,Small Market,43,Central,0,Espresso,602,Decaf
Iowa,11,Decaf Espresso,43,Small Market,43,Central,0,Espresso,559,Decaf
Iowa,11,Decaf Espresso,43,Small Market,43,Central,0,Espresso,516,Decaf
Iowa,12,Decaf Espresso,46,Small Market,46,Central,0,Espresso,430,Decaf
Iowa,11,Decaf Espresso,46,Small Market,47,Central,0,Espresso,344,Decaf
Iowa,110,Chamomile,545,Small Market,201,Central,77,Herbal Tea,1282,Decaf
Iowa,115,Chamomile,587,Small Market,220,Central,83,Herbal Tea,1316,Decaf
Iowa,118,Chamomile,612,Small Market,231,Central,86,Herbal Tea,1433,Decaf
Iowa,110,Chamomile,581,Small Market,298,Central,77,Herbal Tea,1282,Decaf
Iowa,112,Chamomile,604,Small Market,315,Central,80,Herbal Tea,1260,Decaf
Iowa,115,Chamomile,626,Small Market,326,Central,83,Herbal Tea,1316,Decaf
Iowa,113,Chamomile,628,Small Market,333,Central,89,Herbal Tea,1616,Decaf
Iowa,53,Lemon,234,Small Market,86,Central,30,Herbal Tea,608,Decaf
Iowa,55,Lemon,254,Small Market,95,Central,33,Herbal Tea,596,Decaf
Iowa,61,Lemon,298,Small Market,115,Central,39,Herbal Tea,801,Decaf
Iowa,59,Lemon,309,Small Market,168,Central,40,Herbal Tea,671,Decaf
Iowa,67,Lemon,373,Small Market,207,Central,49,Herbal Tea,833,Decaf
Iowa,88,Darjeeling,457,Small Market,141,Central,63,Tea,1436,Regular
Iowa,90,Darjeeling,478,Small Market,149,Central,66,Tea,1755,Regular
Iowa,90,Darjeeling,516,Small Market,226,Central,72,Tea,1715,Regular
Iowa,92,Darjeeling,527,Small Market,230,Central,74,Tea,1819,Regular
Iowa,94,Darjeeling,531,Small Market,230,Central,69,Tea,1775,Regular
Iowa,83,Darjeeling,451,Small Market,191,Central,59,Tea,1778,Regular
Iowa,134,Earl Grey,589,Small Market,190,Central,100,Tea,1538,Regular
Iowa,135,Earl Grey,603,Small Market,197,Central,102,Tea,1714,Regular
Iowa,129,Earl Grey,567,Small Market,183,Central,96,Tea,1756,Regular
Iowa,126,Earl Grey,582,Small Market,260,Central,93,Tea,1369,Regular
Iowa,132,Earl Grey,616,Small Market,276,Central,98,Tea,1423,Regular
Iowa,144,Earl Grey,697,Small Market,321,Central,111,Tea,1838,Regular
Iowa,17,Amaretto,58,Small Market,18,Central,6,Coffee,843,Regular
Iowa,19,Amaretto,63,Small Market,19,Central,7,Coffee,851,Regular
Iowa,15,Amaretto,41,Small Market,10,Central,4,Coffee,851,Regular
Iowa,29,Columbian,62,Small Market,5,Central,8,Coffee,965,Regular
Iowa,29,Columbian,63,Small Market,6,Central,8,Coffee,958,Regular
Iowa,30,Columbian,69,Small Market,8,Central,8,Coffee,965,Regular
Iowa,29,Columbian,67,Small Market,9,Central,8,Coffee,961,Regular
Iowa,28,Columbian,69,Small Market,11,Central,9,Coffee,996,Regular
Iowa,30,Columbian,74,Small Market,12,Central,9,Coffee,1009,Regular
Iowa,17,Decaf Irish Cream,32,Small Market,1,Central,4,Coffee,602,Decaf
Iowa,15,Decaf Irish Cream,23,Small Market,-2,Central,3,Coffee,598,Decaf
Iowa,16,Decaf Irish Cream,23,Small Market,-3,Central,3,Coffee,596,Decaf
Iowa,19,Decaf Irish Cream,58,Small Market,18,Central,7,Coffee,620,Decaf
Iowa,19,Decaf Irish Cream,52,Small Market,13,Central,6,Coffee,614,Decaf
Iowa,16,Decaf Irish Cream,32,Small Market,1,Central,4,Coffee,602,Decaf
Iowa,15,Decaf Irish Cream,25,Small Market,-3,Central,3,Coffee,598,Decaf
Iowa,16,Caffe Mocha,49,Small Market,13,Central,5,Espresso,808,Regular
Iowa,17,Caffe Mocha,62,Small Market,27,Central,6,Espresso,800,Regular
Iowa,12,Decaf Espresso,43,Small Market,31,Central,0,Espresso,559,Decaf
Iowa,11,Decaf Espresso,43,Small Market,32,Central,0,Espresso,344,Decaf
Iowa,110,Chamomile,546,Small Market,202,Central,77,Herbal Tea,1310,Decaf
Iowa,112,Chamomile,567,Small Market,212,Central,80,Herbal Tea,1260,Decaf
Iowa,121,Chamomile,634,Small Market,241,Central,89,Herbal Tea,1616,Decaf
Iowa,113,Chamomile,576,Small Market,216,Central,81,Herbal Tea,1744,Decaf
Iowa,116,Chamomile,611,Small Market,315,Central,77,Herbal Tea,1310,Decaf
